"","created_at","text"
"206",2020-07-13,"india's biggest film star amitabh bachchan announced saturday night that he had contracted the coronavirus abhishek bachchan and aishwarya rai bachchan also tested positive as did their yearold daughter aaradhya"
"207",2020-07-13,"at least people on us marine bases on the southern japanese island of okinawa have been infected with the coronavirus part of the doubling of us military cases in a month"
"208",2020-07-13,"the first us federal inmate in years is set to be put to death on monday after an appeals panel rejected a suit from his victims' family members who said the coronavirus prevented them from traveling to the execution"
"209",2020-07-13,"president trump's advisers undercut the us's top infectious disease expert dr anthony fauci over the weekend anonymously providing details to news outlets about statements he had made early in the coronavirus outbreak that they said were inaccurate"
"210",2020-07-13,"with the coronavirus pandemic making largescale gatherings difficult runners are turning to technology as they search for ways to train stay connected with teammates and compete"
"211",2020-07-12,"with the music venues of the jersey shore shut due to the coronavirus southside johnny and the asbury jukes staged a drivein concert at monmouth racetrack to have live music again is amazing it's like getting your life back one concertgoer said"
"212",2020-07-12,"wearing a mask protects you and others from covid here are some tips on making them work better for you"
"213",2020-07-12,"a yearold man who believed the coronavirus was a hoax and attended a covid party died after being infected with the virus according to a texas hospital i thought this was a hoax but it's not the man told his nurse a hospital official said"
"214",2020-07-12,"for all their hero status health workers are facing unimaginable pressure during the pandemic dr lorna m breen an emergency room doctor at a new york city hospital was known for being unflappable until she faced the coronavirus"
"215",2020-07-12,"more than new coronavirus cases were announced on sunday in florida marking the highest singleday total of known cases in any state since the start of the pandemic our map shows where the state's cases are spiking"
"216",2020-07-12,"breaking news florida reported more than new coronavirus cases the highest singleday total for any us state including new york since the pandemic began"
"217",2020-07-12,"the coronavirus ended kenya's lively trade in imported secondhand clothing but it is giving the country's designers and manufacturers an opportunity to promote locally made garments"
"218",2020-07-12,"education secretary betsy devos pushed ahead sunday with the trump administration's pressure campaign on schools to resume inperson classes this fall cdc guidelines call inperson classes the highest risk scenario for the spread of the coronavirus"
"219",2020-07-12,"amitabh bachchan india's biggest star announced saturday that he was in the hospital with mild coronavirus symptoms india now has the thirdhighest total cases after the us and brazil"
"220",2020-07-12,"for months pittsburgh had been both diligent and lucky but in the last two weeks the city has seen an alarming surge of coronavirus cases"
"221",2020-07-12,"president trump has picked fights with the women leading michigan's state government over voting rights and the coronavirus gretchen whitmer dana nessel and jocelyn benson the governor attorney general and secretary of state haven't backed down"
"222",2020-07-12,"in opinion j courtney sullivan writes in the age of covid my generation's fantasy has flipped instead of dreaming of becoming babysitters we dream of having babysitters"
"223",2020-07-12,"here's what to do if you feel sick and are worried it may be the coronavirus"
"224",2020-07-12,"when his income dried up because of the coronavirus pandemic a freelance writer vowed to improve his finances here's how he is thinking through the options in a shaky economy"
"225",2020-07-12,"as countries race to deploy coronavirustracking software researchers are reporting privacy and security risks that could affect millions of people and undermine trust in public health efforts"
"226",2020-07-12,"at midnight on friday bars across las vegas and reno shut down for the second time in months as coronavirus cases in the state surged"
"227",2020-07-11,"disney world reopened on saturday and thousands of giddy visitors streamed into the florida resort amid rising coronavirus cases face masks were mandatory employees disinfected often and the limited park capacity meant short lines for rides"
"228",2020-07-11,"scientists are hoping to swap today's coronavirus tests for more convenient procedures that deliver results in less than an hour"
"229",2020-07-11,"a month ago corpus christi texas had hardly any cases of coronavirus and business was booming now it is struggling to contain one of the state's fastest growing outbreaks"
"230",2020-07-11,"teachers say crucial questions about how us schools will stay clean keep students physically distanced and prevent further spread of the coronavirus have not been answered they feel that their own lives are at stake"
"231",2020-07-11,"today's front page with a chart showing how coronavirus cases have risen since reopening in many states"
"232",2020-07-11,"the state government that updates its coronavirus data least frequently is also the only state government that won't report deaths by county as cases surge in kansas its opacity sticks out"
"233",2020-07-11,"fact check joe biden on the coronavirus and his own record"
"234",2020-07-11,"when the coronavirus's victims are counted dr lorna breen's family believes she should be counted among them our story wcorinaknoll aliwatkins kirstendanis"
"235",2020-07-11,"we wrote about dr lorna breen the er doctor who died by suicide she was brilliant compassionate unflappable the coronavirus turned her er into a brutal battleground this is what happened during her final weeks of life"
"236",2020-07-11,"emergency physicians are asked to be saviors during the global coronavirus crisis expectations of bravery have only mounted dr breen's story exposes the trauma that doctors comfortably diagnose but are reluctant to personally reveal"
"237",2020-07-11,"when dr breen finally called family for help she sounded so unlike herself that her sister wondered if covid had altered her brain dr breen was checked into a psychiatric ward a week after she got out on april she took her life"
"238",2020-07-11,"in midmarch dr breen showed symptoms of covid feverish and exhausted she quarantined at home she slept hours in a row was drained by small tasks lost pounds but she still tried to sort out work problems like a shortage of oxygen tanks"
"239",2020-07-11,"for all their hero status health workers are facing unimaginable pressure during the pandemic dr lorna m breen an emergency room doctor at a new york city hospital was known for being unflappable until she faced the coronavirus"
"240",2020-07-10,"watch as we go inside new york city hospitals with the doctors and nurses risking their lives to save us from the coronavirus friday at c on fx and streaming on hulu"
"241",2020-07-10,"i do not think that anyone dies well when they die alone cole butler an icu nurse at mount sinai hospital tries to be with each of his patients at the end as the number of coronavirus cases and deaths spiked in new york that became impossible"
"242",2020-07-10,"if we get sick our community gets sick kelley cabrera an er nurse has led the fight for adequate protective gear and resources to respond to the coronavirus pandemic speaking out feels like the right thing to do she said"
"243",2020-07-10,"fear is not a normal feeling you feel in the emergency department you walk right past fear covid challenged dr saleena subaiya's confidence we are facing something that we have just not been prepared for and you know what i am a little scared"
"244",2020-07-10,"we gave cameras to doctors and nurses on the front lines of the coronavirus crisis and asked them to keep video diaries of their lives watch their stories in our new documentary on fx and hulu tonight at c"
"245",2020-07-10,"see whether your state is doing enough coronavirus testing on our new daily testing tracker"
"246",2020-07-10,"rastreamos cada caso del coronavirus en estados unidos y actualizamos los datos y mapas todos los dias ahora puedes seguir el avance del brote en el pais espanol"
"247",2020-07-10,"yes the weather is bad but people familiar with the signups said the interest in the rally was significantly lower than for rallies that took place before the coronavirus paused campaigning"
"248",2020-07-10,"as states locked down to slow the spread of the coronavirus us roads became less deadly for wild animals most likely sparing millions of them from becoming roadkill a new report says"
"249",2020-07-10,"coronavirus testing in the united states is only percent of the level considered necessary to mitigate the spread of the virus we are now publishing daily testing and hospitalization data from covid tracking to keep track"
"250",2020-07-10,"the latest on how states are responding to a surge in coronavirus cases idaho is pausing its reopening plans for another weeks new mexico will restrict indoor dining at restaurants starting next week find out more about your state here"
"251",2020-07-10,"they saw two people in there and they were ordering odd meals at this morning a big kfc order helped tip off the australian authorities that people had broken coronavirus restrictions by attending a surprise birthday in a suburb of melbourne"
"252",2020-07-10,"over the past four months the us has deported almost immigrants hundreds had covid emilykassie and i reported for the nytimes and marshallproj on how icegov turned into a domestic and global spreader of the coronavirus"
"253",2020-07-10,"we tracked over ice deportation flights from march to june and confirmed that hundreds of detainees with covid were returned to countries around the world there could be more watch our investigation of how ice helped spread the virus"
"254",2020-07-10,"the daily number of deaths from the coronavirus has risen recently in some of the most populous us states signaling a possible end to months of declining death totals nationally"
"255",2020-07-10,"watch as we go inside new york city hospitals with the doctors and nurses risking their lives to save us from the coronavirus our new documentary airs tonight at c on fx and streaming on hulu"
"256",2020-07-10,"in opinion it's and the coronavirus has at long last been defeated writes david leonhardt and american politics while still divided in many of the same ways it was before the virus has entered a new era"
"257",2020-07-10,"the number of daily coronavirus tests conducted in the us is only of the level considered necessary to mitigate the spread of the virus here's how each state's current testing measures up"
"258",2020-07-10,"over the past months the united states has deported almost immigrants an investigation by the new york times and the marshall project reveals how immigration and customs enforcement became a domestic and global spreader of the coronavirus"
"259",2020-07-10,"love is essential the agonized cry of couples separated by coronavirus travel bans is supported by ylvajohansson but only eu govts are letting nonmarried partners reunite for now meganspecia reports nytimes loveisessential loveisnottourism"
"260",2020-07-10,"the who agrees the coronavirus is airborne indoors and people should avoid crowded and confined spaces with poor ventilation"
"261",2020-07-10,"a group of american scientists dropped everything to find a covid treatment then they found themselves in one of the biggest virus hot spots"
"262",2020-07-10,"after more than months of coronavirus lockdown nyc zoos and the new york aquarium are preparing to open to the public on july at limited capacity"
"263",2020-07-09,"here's something a little different from me a young researcher had been racing since january to find a coronavirus treatment then the virus hit home when her mother a nurse's assistant was assigned to a covid ward"
"264",2020-07-09,"florida set a new record on thursday for the most coronavirus deaths reported in the state in a single day bringing the number of people who have died in its outbreak to more than"
"265",2020-07-09,"los residentes negros y latinos en estados unidos tienen tres veces mas probabilidades de contraer el coronavirus que sus vecinos blancos y casi el doble de probabilidades de morir segun datos que obtuvimos al demandar a los cdc"
"266",2020-07-09,"california's efforts to contain the coronavirus and the economic devastation trailing in its wake have converged in the inland empire an area that has been transformed by enormous warehouses and distribution centers for companies like amazon and walmart"
"267",2020-07-09,"more than million cases of the coronavirus have been confirmed around the us we are tracking them all including the latest hot spots county by county here"
"268",2020-07-09,"we are tracking the change in average daily coronavirus cases and testing in every state since they began reopening see how your state compares here"
"269",2020-07-09,"several states that opened later have seen coronavirus cases decline for example new york once the epicenter of the outbreak has seen average daily case numbers plummet the state is still reopening but a full return to normal is a ways off"
"270",2020-07-09,"we are tracking how states are responding to the surging outbreaks see how your state has reopened and possibly closed again as coronavirus cases rise here"
"271",2020-07-09,"as states began to reopen their economies many experts warned it would lead to another wave of coronavirus infections here's what we know about where cases are surging in the us now"
"272",2020-07-09,"a hospital in bergamo one of the italian provinces most affected by the coronavirus hit a milestone this week no covid cases for the first time in days"
"273",2020-07-09,"read mega e's full report on the factors us health officials are weighing in their plan to distribute the first effective coronavirus vaccines"
"274",2020-07-09,"black and latino people have become infected with the coronavirus at times the rate of whites and have died nearly twice as frequently proponents of prioritizing them say it is a matter of racial justice"
"275",2020-07-09,"as they start to rank which americans will receive the first effective doses of coronavirus vaccines us health officials are debating whether to put black and latino people who have disproportionately fallen victim to covid ahead of other americans"
"276",2020-07-09,"operating largely out of sight a littleknown committee has begun prioritizing which americans will get the first doses of coronavrius vaccines the process has quickly turned to questions of racial justice"
"277",2020-07-09,"today has the global response to covid created a blueprint for climate change join nyt climate editor hannah fairfield and luisamneubauer topnigel daynatweets cfigueres bertrandpiccard amp jrockstrom for a timely debate rsvp here"
"278",2020-07-09,"at a clinic in corona a workingclass neighborhood in queens new york more than of people tested positive for antibodies to the coronavirus but at a clinic in cobble hill a mostly white wealthy neighborhood in brooklyn that number was just"
"279",2020-07-09,"breaking news million us workers filed new claims for state jobless benefits last week showing the coronavirus pandemic's continued pressure on the economy"
"280",2020-07-09,"when a coronavirus vaccine hits the market it will be a key tool in putting an end to the pandemic a federal committee is debating who in the population should get it first"
"281",2020-07-09,"patients older than were at least times more likely to die from covid than those in their s and hundreds of times more likely to die than those below the age of the study's lead author called the scale of this relationship jawdropping"
"282",2020-07-09,"thousands of serbs demonstrated for a second consecutive night in response to president aleksandar vucic's management of the coronavirus crisis and wider concerns over the state of democracy in serbia"
"283",2020-07-09,"the trump administration on wednesday proposed barring migrants from obtaining asylum in the united states if they traveled through or came from a country struggling with the coronavirus or other disease outbreaks"
"284",2020-07-09,"brazil's president has the coronavirus and is still endorsing hydroxychloroquine an unproven treatment health experts fear that his insistent endorsements will encourage many more people to take it while not taking precautions to avoid infection"
"285",2020-07-09,"more than coronavirus cases have been linked to nearly churches and religious events across the united states in oregon the state's largest cluster is tied to a church that reopened in may citing trump's remarks about reopening churches"
"286",2020-07-09,"breaking news for the fifth time in nine days the us set a daily record for new coronavirus cases at least five states set records as well"
"287",2020-07-09,"it's not what we need right now in terms of covid said tom rath a wellknown republican and former new hampshire attorney general we have been very very fortunate our number of deaths are quite small anniekarni and me"
"288",2020-07-08,"the governor of tennessee said anyone in his state could be tested for the coronavirus and the state would pay that did not stop the coronavirus from roaring back"
"289",2020-07-08,"the ivy league placed all sports on hold until at least january making it the first division i conference that will not play football in the fall because of the coronavirus pandemic"
"290",2020-07-08,"here's a pocket interactive guide to what experts are saying about aerosols and the coronavirus"
"291",2020-07-08,"evidence suggests that the coronavirus can stay aloft in the air for hours in tiny droplets called aerosols infecting people as they inhale here's what we know right now"
"292",2020-07-08,"couture fashion is usually displayed in exclusive shows in paris now because of the coronavirus pandemic anyone can watch them online find them all here"
"293",2020-07-08,"new york city public schools will not fully reopen in september mayor bill de blasio said inperson classes will be limited to one to three days a week in an effort to continue to curb the coronavirus outbreak"
"294",2020-07-08,"weeks after president trump demanded that houses of worship in the us be allowed to reopen new outbreaks of the coronavirus are surging through churches across the country where services have resumed"
"295",2020-07-08,"breaking news brooks brothers the oldest us apparel brand in continuous operation filed for bankruptcy the latest retailer to fall during the coronavirus pandemic"
"296",2020-07-08,"how the new york times got access to a federal database of million coronavirus cases and what it revealed listen to today's episode of the daily"
"297",2020-07-08,"walt disney world in orlando florida will welcome back visitors on saturday even as coronavirus cases in florida remain high in doing so disney steps into a politicized debate"
"298",2020-07-08,"we've received calls from people crying a food bank worker said puerto rico has had to weather a hurricane a political crisis and earthquakes but those crises did not lead to the widespread unemployment caused by the response to the coronavirus"
"299",2020-07-08,"a california woman has sued her former employer saying that she was fired because her young children were making noise during business calls while she was working from home because of the coronavirus pandemic"
"300",2020-07-08,"president trump is demanding that schools reopen physically in the fall pressing his drive to get the country moving again even as the coronavirus pandemic surged through much of the united states"
"301",2020-07-08,"united airlines said on tuesday that it was cutting back on the august flight schedule it announced just last week because travel demand was sliding again as coronavirus cases surged across much of the us"
"302",2020-07-07,"the world health organization acknowledged on tuesday that airborne transmission of the coronavirus may be a threat in indoor spaces a move that comes after hundreds of experts urged the agency to review mounting scientific research"
"303",2020-07-07,"new york times journalists visited houston's largest hospital where they witnessed how it was preparing for its coronavirus peak this is the surge one doctor told them see what they saw"
"304",2020-07-07,"new who acknowledges that airborne transmission of the coronavirus may be a threat in indoor spaces plans to release updated recommendations in a few days w jjimen linseymarr billhanage allegranzib doctorsoumya"
"305",2020-07-07,"it will take years for the global economy to recover from the jobs taken away by the coronavirus pandemic and in europe the recession will be significantly deeper than forecast just months ago new reports said"
"306",2020-07-07,"connecticut has postponed phase of its reopening plans and south carolina said it will not reopen further until coronavirus cases decrease find the latest on how states are reopening and closing again here"
"307",2020-07-07,"breaking news president jair bolsonaro of brazil has tested positive for the coronavirus after months of dismissing its seriousness more than brazilians have died"
"308",2020-07-07,"the us will pay the vaccine maker novavax billion to develop million doses of a coronavirus vaccine by early the company said"
"309",2020-07-07,"major league soccer pulled fc dallas out of its tournament near orlando florida after players and a staff member tested positive for the coronavirus"
"310",2020-07-07,"the city of beijing has tested million people for coronavirus in weeks cities in the united states are struggling to test a small fraction of that partly for lack of chemical reagents and other supplies"
"311",2020-07-07,"president jair bolsonaro of brazil said he would take another test for the coronavirus after a news report indicated he had developed symptoms of covid"
"312",2020-07-07,"the broadway star nick cordero died from the coronavirus despite being just and in apparent good health cases like his experts said are growing"
"313",2020-07-07,"mayor keisha lance bottoms of atlanta said on monday that she tested positive for the coronavirus without any symptoms latest updates about the pandemic"
"314",2020-07-07,"the broadway actor nick cordero was young and healthy but died after a long battle with covid his death is a reminder medical experts said that even people not considered high risk can fall gravely ill from the coronavirus"
"315",2020-07-07,"a shortage of supplies backlogs at labs and skyrocketing cases the us is once again struggling with a coronavirus testing crisis"
"316",2020-07-06,"gregori armstrong was a chicago ironworker who helped build his hometown for decades he also enjoyed fixing things and taking care of loved ones he died of the coronavirus"
"317",2020-07-06,"see how your state has reopened and possibly closed again as coronavirus cases rise"
"318",2020-07-06,"pawnshops have been a shadow safety net in italy for centuries with coronavirus aid set to run out at the end of the summer italians are putting up valuables as collateral for loans as part of the country's formal banking system"
"319",2020-07-06,"in nytopinion ebruenig is discussing her latest essay about texas the coronavirus and reopening"
"320",2020-07-06,"the mayor of miamidade county florida ordered emergency closing of restaurants banquet hall and gyms starting wednesday confirmed coronavirus cases and hospitalizations in the state are soaring"
"321",2020-07-06,"the us reported its largest daily coronavirus case totals in the first days of july states recorded singleday highs and in all more than new cases were announced nationwide follow the latest on the coronavirus here"
"322",2020-07-06,"but taken together the data provides the most comprehensive look to date on nearly million coronavirus patients in america read our full analysis for more"
"323",2020-07-06,"for counties with at least latino residents for which we have detailed data have higher coronavirus infection rates for latino residents than for white residents"
"324",2020-07-06,"we found that black and latino people are times as likely to contract the coronavirus as their white neighbors and twice as likely to die the inequity spans the us in urban suburban and rural areas and cuts across every age group"
"325",2020-07-06,"the data provides detailed characteristics of coronavirus infections detected in nearly us counties it shows that black and latino people have been affected by the virus at much higher rates than white people for months"
"326",2020-07-06,"it is been clear for months that black and latino people in the us were being harmed by the coronavirus at higher rates but new data we obtained by suing the cdc shows just how widespread the disparity is across the country here's what we found"
"327",2020-07-06,"local health officials say parties drawing throngs of maskless strangers to rave until sunrise have been a notable contributing factor to the soaring coronavirus infections in florida"
"328",2020-07-06,"the louvre reopened on monday ending a week coronavirus shutdown that resulted in a loss of more than million euros or about million in ticket sales"
"329",2020-07-06,"nick cordero known for his toughguy roles on broadway has died at he had been hospitalized for months after contracting the coronavirus"
"330",2020-07-06,"as cases of the coronavirus surge in states that reopened earliest new jersey forged ahead thursday with its plan to allow casinos in atlantic city to begin operating for the first time since march"
"331",2020-07-06,"after months of darkened stages and hundreds of canceled productions germany's theaters have begun to emerge from their coronainduced slumber cautiously feeling their way back to live performance"
"332",2020-07-06,"a look at what scientists have learned about how the coronavirus takes hold in the body and where the risk of infection is highest listen to today's episode of the daily"
"333",2020-07-06,"croatia's ruling party finished first in a general election on sunday despite ongoing criticism over the country's recent handling of the coronavirus pandemic"
"334",2020-07-06,"officials in india postponed the reopening of the taj mahal amid an increase in the number of coronavirus cases in the area latest updates about the coronavirus pandemic"
"335",2020-07-06,"a longstanding dispute between film distributors and associations that show outdoor films for free comes to a head as the italian film industry reels from a postcoronavirus downturn"
"336",2020-07-06,"frightening new clusters of infection increasingly confirm what many scientists have been saying for months the coronavirus lingers in the air indoors infecting those nearby"
"337",2020-07-06,"nick cordero a tonynominated broadway actor who starred in the musical adaptations of bullets over broadway and a bronx tale has died at age after a threemonth battle with the coronavirus"
"338",2020-07-06,"the coronavirus pandemic has sickened more than people according to official counts as of monday morning at least people have died and the virus has been detected in nearly every country as these maps show"
"339",2020-07-06,"yuriko koike has been praised for her highly visible leadership during the coronavirus pandemic but the virus's resurgence has raised anxiety in tokyo"
"340",2020-07-06,"president trump claimed that of us coronavirus infections are totally harmless this is false no matter how you define harmless most public health experts and respected coronavirus disease models would flatly contradict his assessment"
"341",2020-07-06,"breaking news nick cordero known for his toughguy roles on broadway has died at he had been hospitalized for three months after contracting the coronavirus"
"342",2020-07-05,"it feels a little uncomfortable you don't know if somebody is contagious an estimated seasonal workers tend and harvest crops in new jersey everywhere there are reminders of the coronavirus and its power to sweep through packed farm camps"
"343",2020-07-05,"black and latino people in the us are times as likely to contract the coronavirus than their white neighbors and nearly twice as likely to die according to new data we obtained by suing the cdc"
"344",2020-07-05,"yuriko koike has received high marks for her visible presence during the coronavirus pandemic but the virus's resurgence has raised anxiety in tokyo"
"345",2020-07-05,"sixty thousand years ago modern humans and neanderthals interbred if you inherited one stretch of their dna you are at much greater risk for severe covid here's my story for nytimes"
"346",2020-07-05,"is the coronavirus airborne yes according to experts from countries but if so why does who still maintain that transmission by aerosols only happens after certain medical procedures x"
"347",2020-07-05,"as coronavirus cases rise in texas sherifink erinschaff and i go behind the scenes for exclusive access at the largest hospital in houston where we witness how it is preparing for its peak here's what we saw full vid"
"348",2020-07-05,"in normal times no one takes much notice of the invisible border between england and wales that runs through the village of llanymynech but while pubs are now open in england coronavirus restrictions haven't eased that far in wales"
"349",2020-07-05,"in the coronavirus pandemic the united states has relied on expanded unemployment benefits while european governments have subsidized wages avoiding a surge in joblessness"
"350",2020-07-05,"the who has resisted mounting evidence that coronavirus particles floating indoors are infectious some scientists say the agency still says the research is inconclusive"
"351",2020-07-05,"more than months into the pandemic the coronavirus has infected more than million people worldwide but despite the increasing toll scientists still do not have a clear answer as to how deadly the virus is"
"352",2020-07-05,"alarmed at china's stranglehold over supplies of masks gowns and test kits countries around the world have set up their own factories to cope with the coronavirus and outbreaks of the future"
"353",2020-07-05,"this year's political conventions a quintessential tv spectacle are rapidly shrinking in the face of the coronavirus pandemic"
"354",2020-07-05,"fear hung over the fourth of july holiday this year as the worsening coronavirus surge led many americans to cancel or tone down their usual celebrations"
"355",2020-07-05,"a stretch of dna linked to covid was passed down from neanderthals years ago according to a new study"
"356",2020-07-05,"as states rush to reopen and coronavirus cases surge throughout much of the us parents are left to decide for themselves what activities are safe for their families"
"357",2020-07-05,"donors are wondering why they gave to a republican convention in charlotte that has been scrapped and jacksonville fundraisers find money is on hold because of concerns about the surge in coronavirus cases"
"358",2020-07-05,"the coronavirus has isolated north korea's economy as no sanctions could closing the border with china crippled the regime's few remaining methods legal and otherwise for bringing in muchneeded foreign currency"
"359",2020-07-05,"in opinion i've come to believe that my father was one of the hidden victims of the coronavirus pandemic doctors suspect that the virus is connected if indirectly to a recent surge in alzheimer's and dementia deaths writes nana asfour"
"360",2020-07-05,"we took a trip through our archives to uncover photos from all states see how many of them you can identify with this quiz"
"361",2020-07-05,"at one south korean hotel quarantined foreigners are met with loud daily protests from local residents who want them out this is a hotel that produced a confirmed covid case shut it down immediately a large banner outside the hotel reads"
"362",2020-07-04,"as coronavirus cases surge in the us some theaters are trying to find ways to stage performances before live audiences they are relying on masks touchless ticketing and actors performing behind plexiglass"
"363",2020-07-04,"please please please take it serious says one patient who got the coronavirus after having a small party for her yearold our correspondent sherifink went inside houston's largest hospital as coronavirus numbers rise in texas watch the video"
"364",2020-07-04,"even with more than dead worldwide scientists are struggling to learn how often the coronavirus kills here's why"
"365",2020-07-04,"i was crying morning afternoon and night thinking about how we were going to pay the rent what we were going to do as the coronavirus stops people going back to work and paying their rent evictions have begun often targeting vulnerable people"
"366",2020-07-04,"they're going to be burping and groaning and i'm just going to have to focus on my hot dogs at least one independence day tradition continued amid the coronavirus pandemic the nathan's famous hot dog eating contest but with no crowds"
"367",2020-07-04,"mientras el coronavirus arrasa con america latina los profesionales de la salud aseguran que las disparidades de ingreso los maltrechos sistemas sanitarios y la desinformacion ha vuelto mas peligrosa la situacion estos son sus testimonios"
"368",2020-07-04,"if you're working on the front lines of the coronavirus please share your story with us"
"369",2020-07-04,"before he was infected with the coronavirus pablo trujillo wore a snorkeling mask which he adapted with a ventilator filter for protection he spent days in the icu in mexico city where he works and during that time of his colleagues died"
"370",2020-07-04,"the coronavirus is raging in latin america meet some of the health workers who are risking their lives and those of their families to fight the pandemic"
"371",2020-07-04,"video we can take care of them medically but the big issue is a lot of them are really scared our correspondent sherifink followed an emergency room doctor at houston's largest hospital as coronavirus numbers surge in texas"
"372",2020-07-04,"the surge is here said an emergency physician in houston deaths are fewer but texas's spike in coronavirus cases is like new york all over again as doctors fall ill and supplies dwindle now the state is adapting hard lessons to new challenges"
"373",2020-07-04,"the coronavirus is raging through west texas but distrust in public health measures to stop the pandemic is widespread"
"374",2020-07-04,"coronavirus cases in arizona have surged and hospital beds are filling up we came out of a successful stayathome order without any compliance expectations and no enforcement provisions as a result we're the new madrid a former state official said"
"375",2020-07-04,"health officials have urged americans to scale back their fourth of july plans as new coronavirus cases increased in the united states in the last two weeks latest updates"
"376",2020-07-04,"kimberly guilfoyle a top fundraising official for the trump reelection campaign and the girlfriend of president trump's eldest son tested positive for the coronavirus on friday a person familiar with her condition said"
"377",2020-07-04,"bellitte bicycles one of the oldest bike stores in new york city was here for the spanish flu and it was here during the great depression but the coronavirus pandemic poses a new challenge for a new age"
"378",2020-07-04,"in opinion simple athome tests for the coronavirus some that involve spitting into a small tube of solution could be the key to expanding testing and impeding the spread of the pandemic write laurence kotlikoff and michael mina"
"379",2020-07-04,"hong kong was among the first cities to close amid the coronavirus pandemic and among the first to reopen but uber's lessons there could be difficult to duplicate elsewhere"
"380",2020-07-03,"amtrak has long wanted to cut back on longdistance train routes that span the heartland of the us but political pressure from congress made it next to impossible then came the coronavirus"
"381",2020-07-03,"los angeles like many us cities is figuring out how to celebrate independence day at a distance as coronavirus cases climb across the country"
"382",2020-07-03,"maine's lobster industry already struggling before the coronavirus could be crippled as tourism dries up leaving boatloads of crustaceans and no one to eat them"
"383",2020-07-03,"the number of confirmed coronavirus cases in the us is once again on the rise but the virus appears to be killing fewer of the people it infects this seemingly counterintuitive trend might not last experts said"
"384",2020-07-03,"whilst us coronavirus infections surge president trump is set to travel to south dakota on friday evening for a massive fireworks display at the mount rushmore national memorial the crowd is expected to number in the thousands latest updates"
"385",2020-07-03,"for victims who are now trapped with their abusers the consequences have been catastrophic we uncovered multiple cases of courts reluctant to enforce protection orders because of virusrelated concerns and there is a backlog of charges to be filed against abusers"
"386",2020-07-03,"since the uk's coronavirus lockdown began in late march at least women and girls were killed in suspected domestic homicides the oldest of them was years old the youngest killed alongside her mother and yearold sister was"
"387",2020-07-03,"cases of the coronavirus are continuing a sharp rise in the us and states are urging people to stay at home this holiday weekend latest updates"
"388",2020-07-03,"coronavirus cases are peaking again see how it's different this time"
"389",2020-07-03,"let me say the quiet part loud in the covid economy you're allowed only a kid or a job writes deb perelman why isn't anyone talking about this"
"390",2020-07-03,"vice president mike pence postponed a planned trip this week to arizona after secret service agents set to travel with him tested positive for the coronavirus or showed symptoms administration officials said on thursday"
"391",2020-07-03,"new project from me and laurenleatherby showing how the geography of the coronavirus has shifted over the course of the pandemic"
"392",2020-07-03,"young people are dying from the coronavirus too a top world health organization official warned thursday we should not become complacent that it's fine for young people to get infected said the who is chief scientist dr soumya swaminathan"
"393",2020-07-03,"after a barrage of questions and criticism florida state university appears to be walking back an announcement that suggested it would not allow employees to care for children while working from home during the coronavirus outbreak"
"394",2020-07-03,"in the covid economy you can have a kid or a job not both"
"395",2020-07-03,"breaking news the us hit another daily record in coronavirus cases the th time in days as americans prepared to celebrate july here's the latest"
"396",2020-07-03,"the rapid spread of the coronavirus in regions that had previously avoided much of its impact arizona texas florida has caused some state and local governments to reverse plans to reopen explore more about the recent surge here"
"397",2020-07-03,"in parts of the us the coronavirus seemed a distant threat months ago but cases have more than tripled in some places in florida in texas more than cases are diagnosed every day some houston hospitals are so full patients are being sent to other cities"
"398",2020-07-03,"the first peak of the coronavirus outbreak in the us came at the beginning of april as cases a day were reported hotspots were concentrated in just a few places by late june the virus had spread to the rest of the us and daily cases have now reached record levels"
"399",2020-07-03,"the first wave of the coronavirus outbreak in the us never really ended and cases are surging again but this time a different and much bigger swath of the country is feeling the effects"
"400",2020-07-02,"gov greg abbott ordered texas residents to wear face coverings in public as the state confronts mounting coronavirus cases it requires each of us to do our part to protect one another and that means wearing a face covering in public spaces he said"
"401",2020-07-02,"hiring in the us increased in june for the second straight month but the jobs data was collected before coronavirus cases began to spike in several states here's what we know"
"402",2020-07-02,"face masks are now required to be worn in public places in texas to prevent the spread of the coronavirus here's how to make wear and care for your mask"
"403",2020-07-02,"texas gov greg abbott ordered residents in counties with more than coronavirus cases to wear masks in public a stark reversal as cases in the state surge"
"404",2020-07-02,"see how governors in some us states with rising coronavirus case counts are pausing plans to reopen or reimposing restrictions they had lifted earlier"
"405",2020-07-02,"herman cain a former republican presidential candidate said on thursday that he had been hospitalized with the coronavirus"
"406",2020-07-02,"despite the coronavirus pandemic the french open which is known generally for being the most crowded grand slam tournament is planning to allow spectators to attend organizers say they are planning for as many as fans daily"
"407",2020-07-02,"the oldest person killed was the youngest just a toddler despite early warnings that domestic abuse was likely to surge during britain's coronavirus lockdown the government did little to help"
"408",2020-07-02,"new research suggests that a variant of the coronavirus had a natural advantage that helped it spread explaining why infections exploded in some places but not others many experts still aren't persuaded"
"409",2020-07-02,"if june was the month the coronavirus pandemic spiraled out of control in the us july may be the month when the country learns just how bad it can get"
"410",2020-07-02,"governors were closing bars again in some us states as coronavirus clusters emerged public health experts say that long nights lack of inhibitions and shouldertoshoulder confines inside so many bars make them ideal breeding grounds"
